pc11_district_id,pc11_state_id,secc_cons_rural,secc_cons_pc_rural,secc_pov_rate_rural,secc_pov_rate_tend_rural,_mean_p_miss,_core_p_miss,_target_weight_share,_target_group_max_weight_share
284,15,80771.25736726966,17521.539932560834,0.33114830966792047,0.22621680540987937,0.0,0.0,1.0,1.0
285,15,86491.65875341564,17918.913416753207,0.2993016264328521,0.19614327367519638,0.0008202199404581,0.0008202199404581,1.0,1.0
286,15,75972.26392331829,16046.548006983157,0.39451669453599053,0.28412021498543855,0.0949113038974491,0.0949113038974491,1.0,1.0
289,16,65955.53176674145,15731.393189768754,0.36331017770850105,0.29257152561670424,0.0001392995522377,0.0001392995522377,1.0,1.0
290,16,67575.02122027356,16229.384729582365,0.3209494354697616,0.2384887221915211,0.0,0.0,1.0,1.0
291,16,60013.5483763183,13880.24724385964,0.4701270043043458,0.39203455880245,0.0,0.0,1.0,1.0
292,16,65653.27562774911,14380.022414019824,0.4340864543915459,0.3416450541864563,0.0,0.0,1.0,1.0
293,17,65957.47361251607,12944.275403493775,0.54948988055195,0.45224145780183117,0.0205708994375289,0.0205708994375289,0.8147988349225097,0.8147988349225097
295,17,65957.47361251607,12944.275403493775,0.54948988055195,0.45224145780183117,0.0205708994375289,0.0205708994375289,0.1852011650774902,0.8147988349225097
294,17,68033.80691272591,12828.572983777456,0.5706055167551531,0.46601908491664445,0.0079473096734855,0.0079473096734855,0.2094125279529098,0.3514940223041842
296,17,68033.80691272591,12828.572983777456,0.5706055167551531,0.46601908491664445,0.0079473096734855,0.0079473096734855,0.2603883838302697,0.3514940223041842
297,17,68033.80691272591,12828.572983777456,0.5706055167551531,0.46601908491664445,0.0079473096734855,0.0079473096734855,0.1787050659126362,0.3514940223041842
298,17,68033.80691272591,12828.572983777456,0.5706055167551531,0.46601908491664445,0.0079473096734855,0.0079473096734855,0.3514940223041842,0.3514940223041842
299,17,83012.96618685698,16448.614409663416,0.42160070233141816,0.31918517193411955,0.0029125101583337,0.0029125101583337,1.0,1.0
300,18,72913.79447387772,14851.390473685009,0.3965408599908657,0.2958723591557036,0.0242753853936729,0.0242753853936729,1.0,1.0
301,18,58823.12830514038,12470.43138820003,0.5516707400577171,0.467828407641407,0.0072498348664638,0.0072498348664638,1.0,1.0
