State,District,lgd_district_code,pc11_district_id,pc11_state_id,female_literacy_pct,scst_pct,agri_worker_pct,total_population,total_households,poverty_rate,poverty_log,night_lights_log,state_key,district_key,district_merge,wage_timeliness_pct,avg_days_per_hh,women_pct,persondays_per_hh
Chhattisgarh,Dakshin Bastar Dantewada,376,416,22,27.72137619853356,79.31425423226982,9.82608459722712,533638,120850,0.3382358732072317,0.2913522340669327,0.1439976406078311,CHHATTISGARH,DAKSHIN BASTAR DANTEWADA,DANTEWADA,99.79444444444444,42.416666666666664,47.71592944866228,42.92984120019585
Chhattisgarh,Dhamtari,377,412,22,60.442565516417666,33.285862004723796,40.509231650008346,799781,170951,0.2921600212053552,0.2563152531130621,0.3596302468683806,CHHATTISGARH,DHAMTARI,DHAMTARI,100.0,31.916666666666668,51.20083427818716,32.4753059066084
Chhattisgarh,Durg,378,409,22,61.306040362962165,25.582797427652732,30.11734406812104,3343872,701707,0.2637305341179603,0.2340680879642471,0.8449621023587572,CHHATTISGARH,DURG,DURG,100.0,31.25,65.57709837660346,31.699171534367046
Chhattisgarh,Janjgir-Champa,379,405,22,52.9801365688628,36.124064414119346,33.281083901473735,1619707,364532,0.3873165506204717,0.3273713421281479,0.8706195920336824,CHHATTISGARH,JANJGIR-CHAMPA,JANJGIR-CHAMPA,99.99944444444444,29.194444444444443,50.10273607471797,29.710633958069952
Chhattisgarh,Jashpur,380,402,22,50.30403680297571,68.01022462952156,31.972308125306764,851669,192570,0.3970871436868592,0.3343894574895687,0.325209025230853,CHHATTISGARH,JASHPUR,JASHPUR,99.96,41.19444444444444,43.88456584738038,41.61430289439475
Chhattisgarh,Kabeerdham,382,407,22,40.35978444117446,34.87318334010111,38.06881278077835,822526,178446,0.3877571051656721,0.3276888504926432,0.5133253728867934,CHHATTISGARH,KABEERDHAM,KAWARDHA,100.0,44.19444444444444,48.452101581026845,44.73709542623645
Chhattisgarh,Korba,383,404,22,53.1168470251379,51.23632566465557,27.001204633557325,1206640,280073,0.35518723939244,0.3039396288385886,0.6807508290122427,CHHATTISGARH,KORBA,KORBA,99.9922222222222,34.861111111111114,49.31177843458228,35.33485700435804
Chhattisgarh,Korea,384,400,22,51.79221420198655,54.491840398714864,15.724876774704288,658917,153274,0.317281832005754,0.2755703953159444,0.279149678699522,CHHATTISGARH,KOREA,KOREA,99.99722222222222,41.27777777777778,44.0396829933639,41.74629684657448
Chhattisgarh,Mahasamund,385,411,22,52.58848627173873,40.61732029118261,45.950141137669384,1032754,248561,0.3405751402058207,0.2930987309877597,0.5821530303895112,CHHATTISGARH,MAHASAMUND,MAHASAMUND,99.97638888888888,38.77777777777778,48.76965053212369,39.267616375808664
Chhattisgarh,Narayanpur,637,415,22,33.23770726949337,80.91832355886139,7.176146090926385,139820,27982,0.4349844858374679,0.3611540378900537,0.0401442682035532,CHHATTISGARH,NARAYANPUR,NARAYANPUR,99.97111111111111,38.19444444444444,51.291091985391205,38.60744195395653
Chhattisgarh,Raigarh,386,403,22,54.97911809236445,48.8995196735708,37.387161639597835,1493984,367962,0.3188154463542023,0.2767339445780002,0.6773232164005855,CHHATTISGARH,RAIGARH,RAIGARH,99.95277777777778,33.30555555555556,44.804294309666226,33.79444452465205
Chhattisgarh,Raipur,387,410,22,56.38730437181187,29.545615609940473,28.148542892042016,4063872,871225,0.298960414059994,0.261564263059369,0.7696654876264231,CHHATTISGARH,RAIPUR,RAIPUR,99.91333333333334,35.916666666666664,55.93703672876503,36.43713911365858
Chhattisgarh,Rajnandgaon,388,408,22,57.73430214987382,36.54966746533969,27.84553970994649,1537133,318488,0.3348095902354729,0.2887886526426255,0.4085104465275321,CHHATTISGARH,RAJNANDGAON,RAJNANDAGON,99.99972222222222,41.30555555555556,59.83138916745377,41.803633990162695
Chhattisgarh,Surguja,389,401,22,42.27572665087932,60.01476342501291,26.990036765827856,2359886,526049,0.3502946584989161,0.30032283418863,0.3642678250043997,CHHATTISGARH,SURGUJA,SURGUJA,99.90333333333334,34.416666666666664,41.281690784141354,34.846949651629174
Chhattisgarh,Uttar Bastar Kanker,381,413,22,52.64707683378461,59.592544673078386,22.65108427658859,748941,160937,0.3191444841277912,0.2769834083939538,0.1966530438306702,CHHATTISGARH,UTTAR BASTAR KANKER,KANKER,99.9872222222222,39.30555555555556,51.23530714187751,39.772446187883766
Delhi,Central,77,95,7,73.53105111494031,24.587512020881988,0.2607435528477686,582320,119639,0.0277184980478295,0.0273412949496143,3.86579900821521,DELHI,CENTRAL,CENTRAL,,,,
Delhi,East,78,93,7,75.40300756005517,16.463723552750583,0.5118679124941895,1709346,358937,0.0471062291522957,0.0460303872500314,3.7162779307164984,DELHI,EAST,EAST,,,,
Delhi,New Delhi,79,94,7,75.7094689519528,23.411312357398383,0.3948929539055444,142004,33208,0.0277184980478295,0.0273412949496143,3.912973944731906,DELHI,NEW DELHI,NEW DELHI,,,,
Delhi,North,80,91,7,72.6197163999845,18.65620544653133,0.5264772570993325,887978,180044,0.0471062291522957,0.0460303872500314,3.4372419561171252,DELHI,NORTH,NORTH,,,,
Delhi,North East,81,92,7,66.37938319348955,16.67353668590272,0.3041242330623045,2241624,406125,0.0471062291522957,0.0460303872500314,3.347805724397066,DELHI,NORTH EAST,NORTH EAST,,,,
Delhi,North West,82,90,7,68.75980837653786,19.06822271005451,0.929676529301593,3656539,736253,0.0471062291522957,0.0460303872500314,3.0361287538041632,DELHI,NORTH WEST,NORTH WEST,,,,
Delhi,South,83,98,7,70.6496871097769,15.480856200874912,0.5704843939495056,2731929,574133,0.0471062291522957,0.0460303872500314,3.204282855498907,DELHI,SOUTH,SOUTH,,,,
Delhi,South West,84,97,7,72.82636936055754,13.886342444998991,0.7036046906979381,2292958,494439,0.0471062291522957,0.0460303872500314,3.1493838062126396,DELHI,SOUTH WEST,SOUTH WEST,,,,
Delhi,West,85,96,7,73.06182039977995,14.802832446604592,0.4436525527589234,2543243,533221,0.0471062291522957,0.0460303872500314,3.5734002936786733,DELHI,WEST,WEST,,,,
Goa,North Goa,551,585,30,77.57237791249617,9.072282911658569,1.9459094333740352,818008,191766,0.038107091130967,0.0373989500683754,1.1044740177849333,GOA,NORTH GOA,NORTH GOA,100.0,15.833333333333334,76.05274523557752,16.224360922100892
Goa,South Goa,552,586,30,74.93287725497841,15.69183357089442,2.6692027722925618,640537,151845,0.0363095668041357,0.0356659088590789,0.7558598264571842,GOA,SOUTH GOA,SOUTH GOA,88.88888888888889,13.97222222222222,67.80340213342996,14.381508782410217
Gujarat,Ahmedabad,438,474,24,70.34952106927436,11.763162363247613,8.20953786407101,7214225,1510134,0.1924549280966019,0.1760141469206597,1.217944737562721,GUJARAT,AHMEDABAD,AHMADABAD,99.97222222222224,44.083333333333336,43.83351766042099,44.58597319254241
Gujarat,Amreli,439,480,24,58.84199633716886,9.261519360185972,28.2646039992214,1514190,294837,0.1714695778308451,0.1582590100675727,0.3687459782472512,GUJARAT,AMRELI,AMRELI,99.99805555555557,40.111111111111114,48.537242006663746,40.53221323177174
Gujarat,Anand,440,482,24,67.30560575065066,6.177962436895083,38.20437052828061,2092745,427605,0.2497353311300707,0.2229317937992262,0.8366803860774651,GUJARAT,ANAND,ANAND,99.99916666666668,27.0,47.932212789956075,27.49020133537725
Gujarat,Banas Kantha,441,469,24,43.47455545129648,19.599866175549735,23.64763655047032,3120506,560411,0.2824264610704378,0.2487539561228149,0.378814864859807,GUJARAT,BANAS KANTHA,BANAS KANTHA,100.0,37.583333333333336,46.12404039075298,38.08344617526409
Gujarat,Bharuch,442,488,24,66.44586428234082,35.4882177458819,36.999777795081485,1551019,333483,0.2131557011516305,0.1932249821132365,1.1565315586757376,GUJARAT,BHARUCH,BHARUCH,100.0,32.80555555555556,48.8865617038696,33.30702906127212
Gujarat,Bhavnagar,443,481,24,57.5388227576027,5.768157854994072,25.49075735279295,2880365,538605,0.147770019955377,0.1378209467791065,0.5357096655833443,GUJARAT,BHAVNAGAR,BHAVNAGAR,99.99972222222222,42.69444444444444,48.593947109162265,43.135543657400966
Gujarat,Dahod,445,485,24,38.56032727564754,76.26837842945702,23.177657911618283,2127086,334272,0.4555979137944886,0.3754167535276413,0.3883177618873265,GUJARAT,DAHOD,DOHAD,99.85277777777776,40.0,45.723100235613146,40.36930732019228
Gujarat,Dangs,444,489,24,55.6075827727789,95.0825919550048,25.138008587200986,228291,44699,0.6897287940280079,0.5245680391506814,0.0728279148616243,GUJARAT,DANGS,DANG,99.99722222222222,44.77777777777778,45.41537845394908,45.29313281131592
Gujarat,Gandhinagar,446,473,24,67.048267002451,9.111674269787814,21.526006137833527,1391753,289990,0.1611778799159468,0.1494349036551253,1.478115276119672,GUJARAT,GANDHINAGAR,GANDHINAGAR,100.0,31.305555555555557,38.691381920639685,31.85694653502102
Gujarat,Jamnagar,447,477,24,57.49865908423819,9.169957766215656,14.787876098955568,2160119,430941,0.1180942600686942,0.1116256825104759,0.7845991854472814,GUJARAT,JAMNAGAR,JAMNAGAR,100.0,44.22222222222222,42.66757412006006,44.8245851058068
Gujarat,Junagadh,448,479,24,59.44734023242994,11.715435411701144,27.428294415349807,2743082,527326,0.1622189519660465,0.1503310675006541,0.5657695631223398,GUJARAT,JUNAGADH,JUNAGADH,99.98944444444444,38.888888888888886,46.02500988033194,39.47191035900029
Gujarat,Kachchh,449,468,24,51.53299304764602,13.52948401597996,20.44001123829405,2092371,445672,0.1473006656264576,0.1374119359905402,0.3068406941311744,GUJARAT,KACHCHH,KACHCHH,99.9986111111111,47.638888888888886,49.41108791727345,48.07228721788261
Gujarat,Kheda,450,483,24,64.42201195880656,6.781512988692913,33.19924003024369,2299885,466856,0.3088669165436917,0.269161813725369,0.7689332639110282,GUJARAT,KHEDA,KHEDA,100.0,25.833333333333332,34.10419322751691,26.28391342587046
Gujarat,Mahesana,451,471,24,66.95110286302915,8.436098324180467,27.55149062349735,2035064,424479,0.1941913652289615,0.1774692745142286,0.9301187871243356,GUJARAT,MAHESANA,MAHESANA,99.99111111111112,38.75,34.46807691765865,39.32023294976838
Gujarat,Narmada,452,487,24,54.82813585928613,83.03023732121288,53.30142948493162,590297,122174,0.3712265948743572,0.3157056640017315,0.3241291821606023,GUJARAT,NARMADA,NARMADA,100.0,29.583333333333332,51.83402980500228,30.06318600137345
Gujarat,Navsari,453,490,24,70.97974388609792,50.77364944136599,31.792887898918437,1329672,295131,0.1770791963711765,0.1630361126510091,0.6358724055432731,GUJARAT,NAVSARI,NAVSARI,100.0,25.13888888888889,71.74319608460058,25.651653631944846
Gujarat,Panch Mahals,454,484,24,50.07247715487427,34.384233403714944,19.171236285669664,2390776,446611,0.3338580688390263,0.2880755466599204,0.5073594789423636,GUJARAT,PANCH MAHALS,PANCH MAHALS,100.0,40.916666666666664,40.847990682164735,41.42867861878997
Gujarat,Patan,455,470,24,52.86653925465513,10.173963001605973,35.53020795984224,1343734,267633,0.2329018577988373,0.209370624744051,0.4088444996445415,GUJARAT,PATAN,PATAN,99.99527777777776,35.27777777777778,42.04566976408738,35.83119298721195
Gujarat,Porbandar,456,478,24,60.32008133501613,11.080213647986415,18.56250351775764,585449,124556,0.1331012932418174,0.1249583807344336,0.5508172675603101,GUJARAT,PORBANDAR,PORBANDAR,100.0,40.5,57.05379864064236,41.01542856630425
Gujarat,Rajkot,457,476,24,66.16973924560942,8.258147201330615,12.92551308402961,3804558,786586,0.0983626329045292,0.0938205553231433,0.8048333941973855,GUJARAT,RAJKOT,RAJKOT,99.73305555555557,37.30555555555556,47.611564972823025,37.89883680765696
Gujarat,Sabar Kantha,458,472,24,55.735596838118205,30.052059035102275,23.681291315765645,2428589,481414,0.2586037674312796,0.2300029854569865,0.4820059473198342,GUJARAT,SABAR KANTHA,SABAR KANTHA,99.99944444444444,33.72222222222222,51.13504337194519,34.21743840243336
Gujarat,Surat,459,492,24,70.32001069016512,16.691551606706568,11.42216649316007,6081322,1333200,0.1657090294617492,0.1533295108703705,1.475436432742578,GUJARAT,SURAT,SURAT,100.0,25.11111111111111,44.749197862253894,25.603889336684304
Gujarat,Surendranagar,460,475,24,53.21728219143122,11.439825812461423,30.84909714784673,1756268,343213,0.200034411028606,0.1823502322399818,0.4747045272802734,GUJARAT,SURENDRANAGAR,SURENDRANAGAR,99.99361111111112,40.916666666666664,38.82928679787195,41.45976299428755
Gujarat,Tapi,641,493,24,54.597439938345104,85.18826004743364,51.61458503046694,807022,177091,0.2761748535579155,0.2438672081033926,0.3738942162668323,GUJARAT,TAPI,TAPI,100.0,22.88888888888889,54.097008047998216,23.43958105667298
Gujarat,Vadodara,461,486,24,63.571716147503096,32.92494333384706,25.245763085561418,4165626,877106,0.1921693054330365,0.1757745933164354,0.9914734608831416,GUJARAT,VADODARA,VADODARA,99.99972222222222,36.333333333333336,37.63904420512627,36.87094494886719
Gujarat,Valsad,462,491,24,62.9391195128388,55.170495251741535,15.566048357343412,1705678,364403,0.1784807311536846,0.1642260929453063,0.7656225591248367,GUJARAT,VALSAD,VALSAD,100.0,25.86111111111111,59.42844330737869,26.33898119890844
Haryana,Ambala,58,70,6,67.35372804905909,26.254796827225597,12.8717427028719,1128350,224334,0.0984281589178366,0.0938802114484064,1.3047121825365389,HARYANA,AMBALA,AMBALA,99.9925,28.333333333333332,50.508683493251134,28.851943623550703
Haryana,Bhiwani,59,81,6,55.57801589792817,20.87326278950959,11.870757839232624,1634445,311380,0.1065029647094496,0.1012045598632175,0.6497854054880926,HARYANA,BHIWANI,BHIWANI,100.0,22.38888888888889,55.251966555816985,22.832457176071273
Haryana,Faridabad,60,88,6,63.748736106056846,12.366409851618997,3.9130575228742863,1809733,358919,0.095449984672115,0.0911652237597731,2.3250288119220155,HARYANA,FARIDABAD,FARIDABAD,100.0,29.833333333333332,37.95354675111557,30.313713462980772
Haryana,Fatehabad,61,78,6,51.51829952244593,30.18616555433005,21.329360227487093,942011,180637,0.1380552994885536,0.1293209280986886,0.7153927486752601,HARYANA,FATEHABAD,FATEHABAD,99.9986111111111,23.13888888888889,58.19020577033244,23.556947020441623
Haryana,Gurugram,62,86,6,67.71127436788956,13.0700487047289,3.226031458166219,1514432,326428,0.1419706675439934,0.1327554257410711,2.294932658062329,HARYANA,GURUGRAM,GURUGRAM,100.0,34.416666666666664,52.71487722078485,34.87145962951334
Haryana,Hisar,63,80,6,54.66862964982661,23.440434283237124,16.199477812686478,1743931,335608,0.1018694229609012,0.0970082127490445,0.8154351422805707,HARYANA,HISAR,HISAR,99.9986111111111,22.444444444444443,57.83070547246715,22.937167416854624
Haryana,Jhajjar,64,83,6,62.336558960467656,17.78454828595427,7.884945446873086,958405,185334,0.0834619640135393,0.0801614366374719,1.182815617151717,HARYANA,JHAJJAR,JHAJJAR,99.9975,28.36111111111111,44.60445249693779,28.79186151714488
Haryana,Jind,65,77,6,53.241749926748305,21.163330714941026,14.67975980365478,1334152,249736,0.1123726821598133,0.1064952855067431,0.8198614989292029,HARYANA,JIND,JIND,99.99805555555557,20.77777777777778,52.15031134930465,21.200781810174124
Haryana,Kaithal,66,73,6,51.80736775806128,23.0393817764804,16.938172385202108,1074304,204274,0.1343249045534414,0.1260376762207376,0.7422125933764417,HARYANA,KAITHAL,KAITHAL,99.97555555555556,21.444444444444443,61.81292003187448,21.935949550084786
Haryana,Karnal,67,74,6,58.435555078206704,22.56019302156878,20.147837475973983,1505324,292084,0.1320293087865321,0.1240118706000014,1.073091262103111,HARYANA,KARNAL,KARNAL,99.99777777777778,26.916666666666668,58.92690651330541,27.46391571814923
Haryana,Kurukshetra,68,72,6,60.85029282818909,22.301029901882018,21.435866584587835,964655,188143,0.1172698678650194,0.1108880915017018,1.0481907210406298,HARYANA,KURUKSHETRA,KURUKSHETRA,99.995,19.75,56.11832589183167,20.341870149619332
Haryana,Mahendragarh,69,84,6,57.37294538873693,16.95217810013795,5.071986139490212,922088,171712,0.0985143982793715,0.0939587199749918,0.7773666939929476,HARYANA,MAHENDRAGARH,MAHENDRAGARH,100.0,28.63888888888889,43.97145594642568,29.136308690819146
Haryana,Nuh,604,87,6,28.26900546418555,6.908432582397456,12.452859759621507,1089263,160280,0.2287449566832325,0.2059932880421142,1.176006034000203,HARYANA,NUH,MEWAT,99.14694444444444,38.888888888888886,40.76189377230766,39.37671393841535
Haryana,Palwal,619,89,6,45.08296617650975,19.48033389980704,12.09088562314458,1042708,171157,0.1687612824482813,0.1559444550058501,1.2643487113756893,HARYANA,PALWAL,PALWAL,99.76166666666668,39.55555555555556,37.68892029865209,39.97319272306795
Haryana,Panchkula,70,69,6,67.06674719242855,18.142039897166008,4.720206091964711,561293,117107,0.0963733340628225,0.0920077637924817,1.2938446371854175,HARYANA,PANCHKULA,PANCHKULA,99.99583333333334,24.75,15.818219213466698,25.26013386081863
Haryana,Panipat,71,75,6,57.72906298113073,17.10690811713926,10.675307360124595,1205437,235640,0.1343909558016378,0.1260959040926093,1.527576266995292,HARYANA,PANIPAT,PANIPAT,99.99666666666668,33.416666666666664,47.893792884333806,33.92162134837097
Haryana,Rewari,72,85,6,61.38400035681002,20.28207372391518,4.177140824637617,900332,178043,0.061560388346377,0.0597398901769125,1.1882101143562862,HARYANA,REWARI,REWARI,97.19583333333334,20.555555555555557,44.85133904112595,20.997148639421663
Haryana,Rohtak,73,82,6,63.23141711908266,20.438011918537818,7.134823100270291,1061204,206988,0.0898688949535529,0.0860574091477242,1.1020855647250136,HARYANA,ROHTAK,ROHTAK,99.98166666666668,29.61111111111111,50.836691463947574,30.122728641968006
Haryana,Sirsa,74,79,6,53.20360361536842,29.90922560336754,24.830836061918635,1295189,246571,0.1277571283831452,0.1202308181759018,0.6039902682412722,HARYANA,SIRSA,SIRSA,99.99055555555556,14.944444444444445,53.45686245719353,15.446702373713464
Haryana,Sonipat,75,76,6,61.07877649535966,18.6161940577972,13.620221643651249,1450001,277726,0.1037544950025759,0.0987175454102551,1.225107267062124,HARYANA,SONIPAT,SONIPAT,99.98805555555556,26.333333333333332,46.141964551451025,26.86235966107797
Haryana,Yamunanagar,76,71,6,63.02593715803181,25.26286747295556,15.940759356269762,1214205,235423,0.1278729005118824,0.1203334698761858,1.002800308488396,HARYANA,YAMUNANAGAR,YAMUNANAGAR,99.95916666666668,31.25,29.435115668461815,31.829842042116475
Himachal Pradesh,Bilaspur,15,30,2,69.78149181783586,28.715873032495892,1.1246929578554437,381956,80485,0.0406901195141551,0.0398840695396931,0.3960192774944613,HIMACHAL PRADESH,BILASPUR,BILASPUR,99.99444444444444,32.833333333333336,59.48204731092293,33.41926980806969
Himachal Pradesh,Chamba,16,23,2,53.45204841713221,47.6207906295754,2.215126387588606,519080,102460,0.1198813639843095,0.1132227546825433,0.0734006227264369,HIMACHAL PRADESH,CHAMBA,CHAMBA,100.0,44.80555555555556,51.03716229050617,45.32529220559471
Himachal Pradesh,Hamirpur,17,28,2,74.68973234945182,24.693909861731697,2.7545916466512885,454768,105519,0.0381645221597666,0.0374542713745539,0.2012785195267473,HIMACHAL PRADESH,HAMIRPUR,HAMIRPUR,100.0,30.86111111111111,77.55605713293583,31.26883405429508
Himachal Pradesh,Kangra,18,24,2,71.91685407460855,26.75026074863831,3.5429973081885224,1510075,338887,0.045950644095454,0.0449261791522712,0.2055912850639551,HIMACHAL PRADESH,KANGRA,KANGRA,100.0,28.77777777777778,71.67800149361186,29.161234972544396
Himachal Pradesh,Kinnaur,19,34,2,63.37663709336713,75.4817465317816,3.7599931597623018,84121,19976,0.0958071067639946,0.0914911755583431,0.0411248802773705,HIMACHAL PRADESH,KINNAUR,KINNAUR,100.0,39.5,69.78591071350387,40.02655845324077
Himachal Pradesh,Kullu,20,26,2,62.66009573972351,31.852031157585124,3.6992716994367534,437903,94807,0.0858793081556607,0.0823900810408986,0.0846460652500735,HIMACHAL PRADESH,KULLU,KULLU,99.99944444444444,32.44444444444444,55.22928107127913,32.95738234934333
Himachal Pradesh,Lahaul And Spiti,21,25,2,59.748931623931625,88.52490178684577,1.7314022383146808,31564,6674,0.2034324852968753,0.1851778780358074,0.0037326270998094,HIMACHAL PRADESH,LAHAUL AND SPITI,LAHUL AND SPITI,97.22222222222224,29.666666666666668,63.10826080472628,30.10427027880268
Himachal Pradesh,Mandi,22,27,2,65.79033389673758,30.659437054463147,1.6923921535505395,999777,219145,0.0559658804914589,0.0544558746214219,0.1648007443689855,HIMACHAL PRADESH,MANDI,MANDI,100.0,34.94444444444444,69.89244578470719,35.41097839992753
Himachal Pradesh,Shimla,23,33,2,69.36146910695142,27.583444920824068,5.608621740385541,814010,184362,0.0563302972972801,0.0548009179096394,0.1427186400174913,HIMACHAL PRADESH,SHIMLA,SHIMLA,100.0,34.166666666666664,50.974483583984714,34.62918010582168
Himachal Pradesh,Sirmaur,24,32,2,61.92786099082685,32.463032339036154,3.0700442482439945,529855,98208,0.1314221161451883,0.1234753513275126,0.2632375878879434,HIMACHAL PRADESH,SIRMAUR,SIRMAUR,100.0,38.111111111111114,42.303543348060224,38.601953134729975
Himachal Pradesh,Solan,25,31,2,67.83102450233093,32.771746622553074,2.6291422446233494,580320,122425,0.0431422258313243,0.042237528976534,0.7260763414546029,HIMACHAL PRADESH,SOLAN,SOLAN,100.0,36.19444444444444,48.14957059619579,36.68082982909877
Himachal Pradesh,Una,26,29,2,72.40689604281481,23.810135981718165,5.243824452343064,521173,110332,0.0559110130132607,0.0544039137534573,0.4922314583244077,HIMACHAL PRADESH,UNA,UNA,100.0,36.388888888888886,69.14937051720659,36.86632018892857
Jammu And Kashmir,Anantnag,1,14,1,42.610203786674376,10.92360006378095,11.122171945701355,1078692,153640,0.1914524731055354,0.1751731284736778,0.2487081049606453,JAMMU AND KASHMIR,ANANTNAG,ANANTNAG,91.66666666666669,38.666666666666664,33.55913890072125,39.1467506648456
Jammu And Kashmir,Bandipora,623,9,1,37.34503012701027,19.316628933896265,12.53508573556995,392232,58392,0.4117684836425216,0.3448431622016021,0.1445251135293751,JAMMU AND KASHMIR,BANDIPORA,BANDIPORA,100.0,33.611111111111114,25.742526198359062,34.061677632459315
Jammu And Kashmir,Baramulla,3,8,1,43.941762834191834,3.8868535840379193,10.193180427646457,1008039,152635,0.2109420842045642,0.1913986386581685,0.3896715757968458,JAMMU AND KASHMIR,BARAMULLA,BARAMULLA,97.22222222222224,26.47222222222222,15.530203468401092,27.06385913952032
Jammu And Kashmir,Budgam,2,2,1,35.95911207071048,3.221248565496289,8.757376726286523,753745,103363,0.2565594397045746,0.2283773826562637,0.705365299538801,JAMMU AND KASHMIR,BUDGAM,BADGAM,97.22222222222224,26.97222222222222,11.03593131931147,27.43903997495468
Jammu And Kashmir,Doda,4,16,1,40.990855599989814,22.594746497014167,4.961134837547401,409936,79636,0.1830926199060176,0.1681318743288698,0.1952309397682321,JAMMU AND KASHMIR,DODA,DODA,97.22222222222224,41.916666666666664,39.540283618866646,42.398395200704734
Jammu And Kashmir,Ganderbal,626,11,1,37.98494874789153,20.570792681696844,10.461009650796049,297446,45361,0.2956857901992514,0.2590401227014296,0.3632624714896582,JAMMU AND KASHMIR,GANDERBAL,GANDERBAL,91.54388888888889,29.055555555555557,28.545529625089817,29.509380377312116
Jammu And Kashmir,Jammu,5,21,1,69.15143331513384,29.228514769686488,4.000058487512916,1529958,314199,0.079980763148229,0.0769432290777065,1.289163004364243,JAMMU AND KASHMIR,JAMMU,JAMMU,100.0,28.583333333333332,18.994274531364304,29.056339704695013
Jammu And Kashmir,Kathua,7,7,1,55.35329250566604,31.55742292374703,7.106904590225906,616435,119583,0.1542265004531202,0.1434304230494503,0.5922373513178282,JAMMU AND KASHMIR,KATHUA,KATHUA,100.0,25.61111111111111,21.257112377754325,26.09012299882397
Jammu And Kashmir,Kishtwar,620,18,1,35.10870253594015,22.738148905919477,8.012433471979962,230696,45209,0.2318380619529455,0.2085074132518991,0.039195763360133,JAMMU AND KASHMIR,KISHTWAR,KISHTWAR,94.44444444444444,40.44444444444444,33.32732614922984,40.96378055046111
Jammu And Kashmir,Kulgam,622,15,1,40.62253762151762,6.253725119733888,11.347864082660772,424483,73728,0.2407902909500658,0.2157485080188765,0.1318041987740447,JAMMU AND KASHMIR,KULGAM,KULGAM,80.55555555555556,39.77777777777778,29.7434071612592,40.28908947976033
Jammu And Kashmir,Kupwara,8,1,1,39.587393099827345,8.203558552037448,7.9410838440853695,870354,113929,0.3084096501434883,0.2688123921849205,0.1696925119397294,JAMMU AND KASHMIR,KUPWARA,KUPWARA,100.0,35.0,32.4190987129497,35.475207921890565
Jammu And Kashmir,Poonch,10,5,1,43.741775438346906,37.04782576782325,8.078146545251,476835,90261,0.2323066697784783,0.2088877544105555,0.4919826259393889,JAMMU AND KASHMIR,POONCH,POONCH,100.0,36.47222222222222,38.290474127283794,36.98588303687207
Jammu And Kashmir,Pulwama,11,12,1,43.246963078211955,4.105524230961388,7.112485504445304,560440,86241,0.1809846929412205,0.1663485760315008,0.5688046933954485,JAMMU AND KASHMIR,PULWAMA,PULWAMA,100.0,32.77777777777778,11.54992562803258,33.32927736560231
Jammu And Kashmir,Rajouri,12,6,1,47.00670562572375,43.736836779963106,4.715555657823082,642415,130401,0.16263947839459,0.1506928326968811,0.4740904082404387,JAMMU AND KASHMIR,RAJOURI,RAJAURI,100.0,36.666666666666664,34.76407331468354,37.1245329842699
Jammu And Kashmir,Ramban,621,17,1,30.55929143043966,18.92475847070807,6.551267026570094,283713,55490,0.2460726294637191,0.2199967087657526,0.428392083806508,JAMMU AND KASHMIR,RAMBAN,RAMBAN,91.66666666666669,30.583333333333332,27.020991700880973,31.038878965739418
Jammu And Kashmir,Reasi,627,20,1,38.19346045369283,40.08110160900253,1.461644547941489,314667,56689,0.2135329899725149,0.1935359316184651,0.3109220950267106,JAMMU AND KASHMIR,REASI,REASI,97.22222222222224,31.47222222222222,36.96030051339688,32.063405678594556
Jammu And Kashmir,Samba,624,22,1,65.31641005782045,34.308148687041,3.256485316138084,318898,65385,0.0529871874131462,0.0516310653789949,1.1793838973684032,JAMMU AND KASHMIR,SAMBA,SAMBA,100.0,28.61111111111111,26.556185173465607,29.090965650199635
Jammu And Kashmir,Shopian,625,13,1,43.27667938489999,8.21253498112428,6.8753084839953935,266215,44411,0.1919677714995716,0.1756055309450686,0.2978347404442109,JAMMU AND KASHMIR,SHOPIAN,SHOPIAN,94.44444444444444,38.47222222222222,8.226390916637675,39.06091702542693
Jammu And Kashmir,Srinagar,13,10,1,54.095150288968,0.8087617609224881,1.9703703255512832,1236829,191678,0.1678761194286349,0.1551868166480315,1.918643993239171,JAMMU AND KASHMIR,SRINAGAR,SRINAGAR,91.66416666666666,34.44444444444444,23.89800828602371,35.02607347811804
Jammu And Kashmir,Udhampur,14,19,1,48.338697371427685,35.11410218294188,2.5307985988113515,554985,99240,0.1962518955793272,0.1791932483850899,0.502510744163647,JAMMU AND KASHMIR,UDHAMPUR,UDHAMPUR,94.44444444444444,24.22222222222222,17.87685878562607,24.732365671726026
Jharkhand,Bokaro,322,355,20,51.98787698719484,26.90418119311652,6.274191173377088,2062330,394918,0.2417349129585848,0.216509525109556,1.0890511980887554,JHARKHAND,BOKARO,BOKARO,99.8975,32.583333333333336,40.265117055343865,32.995474665925585
Jharkhand,Chatra,323,347,20,40.50664995254946,37.023797423687725,32.620126648320735,1042886,182271,0.3876220887929594,0.327591554690244,0.3388265266731811,JHARKHAND,CHATRA,CHATRA,99.89222222222222,32.361111111111114,44.830900469590595,32.95671046385067
Jharkhand,Deoghar,324,350,20,42.35417006600646,24.86460112876515,23.283840267074098,1492073,264347,0.3293015594537973,0.2846536610298221,0.9268251560932274,JHARKHAND,DEOGHAR,DEOGHAR,99.81861111111112,34.25,36.047213100528246,34.66885267445574
