State,District,lgd_district_code,pc11_district_id,pc11_state_id,female_literacy_pct,scst_pct,agri_worker_pct,total_population,total_households,poverty_rate,poverty_log,night_lights_log,state_key,district_key,district_merge,wage_timeliness_pct,avg_days_per_hh,women_pct,persondays_per_hh,district_nfhs,STUNTING_NFHS4,WASTING_NFHS4,UNDERWEIGHT_NFHS4,ANEMIA_NFHS4,INST_DEL_NFHS4,SANITATION_NFHS4,CLEAN_FUEL_NFHS4,IMMUNIZATION_NFHS4,STUNTING_NFHS5,WASTING_NFHS5,UNDERWEIGHT_NFHS5,ANEMIA_NFHS5,INST_DEL_NFHS5,SANITATION_NFHS5,CLEAN_FUEL_NFHS5,IMMUNIZATION_NFHS5,delta_STUNTING,delta_WASTING,delta_UNDERWEIGHT,delta_ANEMIA,delta_INST_DEL,delta_SANITATION,delta_CLEAN_FUEL,delta_IMMUNIZATION,DWEI_score,residual_delta_STUNTING,residual_delta_WASTING,residual_delta_UNDERWEIGHT,residual_delta_ANEMIA,residual_delta_IMMUNIZATION,residual_delta_INST_DEL,residual_delta_SANITATION,residual_delta_CLEAN_FUEL,z_residual_delta_STUNTING,z_residual_delta_WASTING,z_residual_delta_UNDERWEIGHT,z_residual_delta_ANEMIA,z_residual_delta_IMMUNIZATION,z_residual_delta_INST_DEL,z_residual_delta_SANITATION,z_residual_delta_CLEAN_FUEL
Himachal Pradesh,Una,26,29,2,1.4075617702864605,-0.3917530694574643,-1.102995443819668,521173,110332,0.0559110130132607,-1.6237077571701255,-0.3205841804805695,HIMACHAL PRADESH,UNA,UNA,100.0,36.388888888888886,69.14937051720659,36.86632018892857,UNA,22.6,10.7,14.6,56.6,80.6,69.3,32.2,59.1,24.7,13.1,25.8,58.7,89.7,81.4,46.2,75.3,2.099999999999998,2.4000000000000004,11.200000000000001,2.1000000000000014,9.100000000000009,12.100000000000009,14.0,16.199999999999996,-0.10133690444499416,-0.8087204236684005,-4.293580680320861,-10.409128953903776,7.141657632918575,2.302425762500773,5.443789481824057,1.4820188432881949,-1.9080399524265488,-0.11907815759457518,-0.53630283107073,-1.4130487364703408,0.4971676892705364,0.1426955883205088,0.6924692031935356,0.1375629139048198,-0.21216090511370794
Jammu And Kashmir,Anantnag,1,14,1,-1.0116755864370301,-0.9652681769567365,-0.692800164000192,1078692,153640,0.1914524731055354,-0.27980347780845866,-0.740396194449998,JAMMU AND KASHMIR,ANANTNAG,ANANTNAG,91.66666666666669,38.666666666666664,33.55913890072125,39.1467506648456,ANANTNAG,18.2,5.4,8.2,41.1,91.2,54.9,70.0,72.7,28.2,24.9,28.3,79.2,90.5,84.7,76.5,83.3,10.0,19.5,20.1,38.1,-0.7000000000000028,29.800000000000004,6.5,10.599999999999994,-1.682967803645203,-14.37816054285452,-21.376128087933814,-24.161997103372553,-31.104380569650488,-8.308171558838307,-14.145939949514268,2.7601513663930675,-10.55048916299944,-2.117078803668442,-2.6700506790133822,-3.280013114326553,-2.1653366499571063,-0.5149088616731253,-1.7994134045722716,0.25620083475926797,-1.1731417507100117
Jammu And Kashmir,Bandipora,623,9,1,-1.4391627953392527,-0.5917365401117592,-0.5942060322223788,392232,58392,0.4117684836425216,1.608262822321405,-0.9199981539745484,JAMMU AND KASHMIR,BANDIPORA,BANDIPORA,100.0,33.611111111111114,25.742526198359062,34.061677632459315,BANDIPORA,20.5,6.2,9.9,58.9,88.7,37.2,54.3,68.0,25.2,14.0,16.8,75.1,92.8,66.8,77.9,90.3,4.699999999999999,7.8,6.9,16.199999999999996,4.099999999999994,29.599999999999994,23.60000000000001,22.299999999999997,-0.7050975131355621,-11.023737352179772,-7.62895328160477,-11.367352023911359,-3.9345027992380945,2.3789590715159186,-14.0351812844318,-4.0560634910548,6.895268958925708,-1.6231645637804593,-0.9529177503950431,-1.5431283910050406,-0.273901069705334,0.1474388316136909,-1.7853245121173897,-0.37648908132266723,0.766706431627746
Jammu And Kashmir,Baramulla,3,8,1,-0.9035643450030575,-1.278438484281729,-0.7576258545754773,1008039,152635,0.2109420842045642,-0.09924808857057175,-0.4973880485352655,JAMMU AND KASHMIR,BARAMULLA,BARAMULLA,97.22222222222224,26.47222222222222,15.530203468401092,27.06385913952032,BARAMULLA,28.6,14.5,12.8,63.6,93.8,62.4,70.6,78.6,23.2,18.2,17.3,70.4,96.2,77.7,76.5,73.7,-5.400000000000002,3.6999999999999993,4.5,6.800000000000004,2.4000000000000057,15.300000000000004,5.900000000000006,-4.8999999999999915,-0.8251264132843024,0.5892664959156129,-4.8964159623368895,-8.42550263731998,1.2514262884342635,-22.487802601042727,-10.722680152771705,-11.303268539845611,-10.905963523188085,0.08676517448088301,-0.6116018163434039,-1.1437696572418292,0.08711825014482037,-1.3937084419633625,-1.3639626966252587,-1.0491840667423085,-1.2126680519839586
Jammu And Kashmir,Budgam,2,2,1,-1.5516875248070716,-1.3080612266689682,-0.8578172606994977,753745,103363,0.2565594397045746,0.3122466157676776,0.046839090796415905,JAMMU AND KASHMIR,BUDGAM,BADGAM,97.22222222222224,26.97222222222222,11.03593131931147,27.43903997495468,BUDGAM,20.4,4.2,8.9,71.3,97.1,50.0,61.8,87.5,26.8,18.9,20.6,85.0,96.5,77.0,71.1,92.5,6.400000000000002,14.7,11.700000000000001,13.700000000000003,-0.5999999999999943,27.0,9.299999999999997,5.0,-1.3417022808905605,-13.057202463127211,-16.49991848323307,-17.851304032073664,-6.725134222527803,-12.837529702535676,-16.94375665622207,-3.263282640080071,-5.438619061605076,-1.9225774039386234,-2.060972799591802,-2.4233307819103778,-0.4681713424677236,-0.7956212457836929,-2.1553055477280987,-0.3029021330581915,-0.6047369926459738
Jammu And Kashmir,Doda,4,16,1,-1.1431528522050924,-0.4458439621079289,-1.1227217267204634,409936,79636,0.1830926199060176,-0.358157647778036,-0.8325859418015288,JAMMU AND KASHMIR,DODA,DODA,97.22222222222224,41.916666666666664,39.540283618866646,42.398395200704734,DODA,36.2,13.2,18.8,56.3,49.6,45.5,15.8,43.2,32.7,9.5,15.2,80.7,73.5,70.9,42.4,61.7,-3.5,-3.6999999999999993,-3.6000000000000014,24.400000000000006,23.9,25.400000000000006,26.599999999999998,18.5,0.10394313344282316,-0.3823438241161625,0.944005464718578,-0.7400526567697199,-18.254825447807626,-1.9877616680717622,8.847819265386981,-1.2150070835995308,11.257016305648783,-0.0562973270007153,0.11791389075213082,-0.1004628222208533,-1.2708127233781357,-0.12319390500494397,1.125473785707453,-0.11277853557118792,1.2517027042588378
Jammu And Kashmir,Ganderbal,626,11,1,-1.3872068594390226,-0.5359199994043108,-0.7389365404003951,297446,45361,0.2956857901992514,0.6534576409375992,-0.5429149317404593,JAMMU AND KASHMIR,GANDERBAL,GANDERBAL,91.54388888888889,29.055555555555557,28.545529625089817,29.509380377312116,GANDERBAL,24.4,4.6,8.3,52.7,95.4,55.8,66.6,82.9,18.5,25.9,20.1,89.8,98.0,78.4,84.4,81.2,-5.899999999999999,21.299999999999997,11.8,37.099999999999994,2.5999999999999943,22.60000000000001,17.80000000000001,-1.7000000000000028,-1.3408414237142248,0.34368299830818927,-22.951358401714618,-16.966355276993227,-28.47812834407778,-21.34660854475219,-14.203442180533717,-8.164414120273094,2.362756752990265,0.05060480363470969,-2.8668096407678743,-2.3031981823677,-1.9825096625065766,-1.3229815764537556,-1.8067278909661404,-0.7578315227210776,0.26272228243461676
Jammu And Kashmir,Jammu,5,21,1,1.1432459537345836,-0.1506081944621631,-1.1897863197503413,1529958,314199,0.079980763148229,-1.3728931568739053,1.0532530007075662,JAMMU AND KASHMIR,JAMMU,JAMMU,100.0,28.583333333333332,18.994274531364304,29.056339704695013,JAMMU,23.2,13.7,16.6,33.7,91.8,64.3,73.4,77.3,27.0,18.0,17.6,68.4,96.5,81.2,87.9,84.1,3.8000000000000007,4.300000000000001,1.0,34.7,4.700000000000003,16.900000000000006,14.5,6.799999999999997,-0.4246288392047667,-3.857423274012084,-7.624074349089612,-2.8906705180251793,-26.94062421109439,-5.184615409861848,-0.8112593064437528,5.376877239900503,2.8470395643972353,-0.5679773171156292,-0.9523083324021602,-0.39241115573994884,-1.8754760554185164,-0.32132273629628644,-0.10319504223888769,0.49908872898546763,0.31657119658782773
Jammu And Kashmir,Kathua,7,7,1,0.022954566601961914,-0.04696016842649226,-0.9729883832727322,616435,119583,0.1542265004531202,-0.6330322187335552,-0.1481831570614069,JAMMU AND KASHMIR,KATHUA,KATHUA,100.0,25.61111111111111,21.257112377754325,26.09012299882397,KATHUA,31.5,15.3,19.1,41.6,92.0,43.5,40.4,82.5,21.8,22.5,25.9,67.0,97.1,75.4,68.5,100.0,-9.7,7.199999999999999,6.799999999999997,25.4,5.099999999999994,31.900000000000006,28.1,17.5,-0.07600679390322773,7.94501377574207,-10.007910836337974,-9.592546306143475,-17.57343852442136,0.5934229076464455,-5.3875968068794915,11.883256217009475,13.879168579796895,1.1698450722777898,-1.250068722181411,-1.3021968982664767,-1.223377858867462,0.03677809391669717,-0.6853212969465918,1.1030192762343336,1.5432679826072988
Jammu And Kashmir,Kishtwar,620,18,1,-1.6207335282139186,-0.4394618398306375,-0.9097999321892598,230696,45209,0.2318380619529455,0.09113615334417699,-1.1015763312370364,JAMMU AND KASHMIR,KISHTWAR,KISHTWAR,94.44444444444444,40.44444444444444,33.32732614922984,40.96378055046111,KISHTWAR,29.3,16.3,18.9,65.3,64.7,39.0,23.9,74.4,27.5,22.8,17.7,88.5,91.6,59.6,50.6,91.6,-1.8000000000000007,6.5,-1.1999999999999993,23.200000000000003,26.89999999999999,20.6,26.700000000000003,17.19999999999999,-0.2622090117267912,-3.149282344769171,-8.994480780289397,-3.873097152895098,-16.810136665500202,-4.695139681631346,9.74270676904575,-10.060327324647119,10.531494285196999,-0.4637087532168004,-1.1234831404449095,-0.5257764662501159,-1.1702404724340199,-0.29098689305389763,1.2393066292947115,-0.9338126487947885,1.1710296510854912
Jammu And Kashmir,Kulgam,622,15,1,-1.173057131680583,-1.173100898457584,-0.6770512057465801,424483,73728,0.2407902909500658,0.17171412403934433,-0.9419278488855392,JAMMU AND KASHMIR,KULGAM,KULGAM,80.55555555555556,39.77777777777778,29.7434071612592,40.28908947976033,KULGAM,20.9,7.4,10.2,59.7,89.5,50.9,50.8,83.0,28.4,11.3,15.3,77.7,98.9,80.5,40.3,98.1,7.5,3.9000000000000004,5.100000000000001,18.0,9.400000000000006,29.6,-10.5,15.099999999999994,-1.0417290799351737,-12.624461416910545,-4.811722068751464,-9.031493907424686,-9.521850733979914,-4.061062448704195,-5.086374736945533,0.598632874893454,-28.256456966403345,-1.8588594552001871,-0.6010228664444416,-1.226033524115375,-0.6628652296591729,-0.2516891987408765,-0.6470047882998277,0.0555658809619799,-3.1419234579834887
Jammu And Kashmir,Kupwara,8,1,1,-1.2571020409259948,-1.0863235878091333,-0.9147787601017482,870354,113929,0.3084096501434883,0.7622021981359157,-0.8766118582986693,JAMMU AND KASHMIR,KUPWARA,KUPWARA,100.0,35.0,32.4190987129497,35.475207921890565,KUPWARA,30.8,5.1,14.4,75.2,91.0,38.4,48.6,77.8,24.9,25.1,25.5,78.8,97.1,67.7,62.0,93.2,-5.900000000000002,20.0,11.1,3.5999999999999943,6.099999999999994,29.300000000000004,13.399999999999999,15.400000000000006,-0.7559258903518375,0.19225125881453842,-20.218822847088298,-15.091569759253796,6.718858324128359,-3.7882779441102166,-10.089528078460948,-0.8441126138112693,-3.351850394057486,0.028307589402811733,-2.525493927134188,-2.0486943407180997,0.4677344447521334,-0.23478305305673594,-1.2834235218716832,-0.07835162916151366,-0.372702685027425
Jammu And Kashmir,Poonch,10,5,1,-0.9198016164002608,0.1973901362160237,-0.9052144270777185,476835,90261,0.2323066697784783,0.09536854081079955,-0.32101314478010223,JAMMU AND KASHMIR,POONCH,POONCH,100.0,36.47222222222222,38.290474127283794,36.98588303687207,POONCH,27.6,17.7,22.2,51.5,79.6,54.7,22.5,84.2,25.9,15.6,18.8,54.3,86.0,66.7,44.6,91.2,-1.7000000000000028,-2.0999999999999996,-3.3999999999999986,2.799999999999997,6.400000000000006,12.0,22.1,7.0,-0.3275170670142458,-1.9681695132112385,-1.0107972549272244,-1.3822830934895443,4.549969592672387,-12.556813604034911,-8.845376197522718,-14.653515491975085,8.367091049776151,-0.2897985417555167,-0.12625672365739307,-0.18764618897022944,0.31674689335614153,-0.7782235300879231,-1.125163018867008,-1.3601583401956254,0.9303629140635878
Jammu And Kashmir,Pulwama,11,12,1,-0.9599761611422296,-1.2687065500849923,-0.9725989430988635,560440,86241,0.1809846929412205,-0.37800196173473943,-0.18857891861433052,JAMMU AND KASHMIR,PULWAMA,PULWAMA,100.0,32.77777777777778,11.54992562803258,33.32927736560231,PULWAMA,22.7,10.4,11.5,53.7,93.9,66.1,78.6,89.9,22.4,15.3,20.2,67.4,97.8,91.6,76.6,88.8,-0.3000000000000007,4.9,8.7,13.700000000000003,3.8999999999999915,25.5,-2.0,-1.1000000000000085,-1.0123123572289328,-4.515598695599316,-6.851380298046196,-13.227390114565821,-7.054407566526754,-18.44390629573151,-9.393705984297824,-0.12072692666611218,-17.464136497506406,-0.6648888260659411,-0.8557926179018036,-1.7956302559954136,-0.4910937613218237,-1.1430831354749746,-1.19491249977607,-0.0112060301352959,-1.9418917311601396
Jammu And Kashmir,Rajouri,12,6,1,-0.654717122843143,0.49508448123790033,-1.1398584169992658,642415,130401,0.16263947839459,-0.5522170587917593,-0.3518576935382481,JAMMU AND KASHMIR,RAJOURI,RAJAURI,100.0,36.666666666666664,34.76407331468354,37.1245329842699,RAJOURI,36.7,11.1,22.8,52.0,75.2,39.6,32.6,44.5,30.3,22.5,32.4,76.4,88.8,63.3,42.8,95.0,-6.400000000000002,11.4,9.599999999999998,24.400000000000006,13.599999999999994,23.699999999999996,10.199999999999996,50.5,-0.3694284122332005,4.115620730165,-15.543426735053282,-13.92672041585934,-18.646353715219288,30.619990388773093,-0.3558388046582692,0.3246028020175764,-2.8227073326199097,0.6059950009461317,-1.941499271402208,-1.8905649813691083,-1.2980690291265258,1.8977104990992444,-0.04526394974489133,0.030130053682808543,-0.31386561995105505
Jammu And Kashmir,Ramban,621,17,1,-1.990106920498808,-0.6091767297990699,-1.011761168678754,283713,55490,0.2460726294637191,0.21898755524066818,-0.43063743006306376,JAMMU AND KASHMIR,RAMBAN,RAMBAN,91.66666666666669,30.583333333333332,27.020991700880973,31.038878965739418,RAMBAN,33.6,16.2,18.8,51.6,60.7,41.1,19.8,57.5,25.7,15.6,21.2,62.0,80.4,48.9,35.8,78.9,-7.900000000000002,-0.5999999999999996,2.3999999999999986,10.399999999999999,19.700000000000003,7.799999999999997,15.999999999999996,21.400000000000006,-0.45250904188209745,1.6103587973899067,-2.4882303950340297,-9.22034205594477,-5.219887029887255,0.27737742723617487,0.9271209855957565,-24.407802798507312,1.7906450772818907,0.23711353521848552,-0.31080003022401975,-1.2516698322860975,-0.36338330767078925,0.017190797554013145,0.11793305606380318,-2.2655639570191064,0.19910740330693172
Jammu And Kashmir,Reasi,627,20,1,-1.3702774867538818,0.3323860366819846,-1.366918654546238,314667,56689,0.2135329899725149,-0.07546456756112979,-0.6331449591744435,JAMMU AND KASHMIR,REASI,REASI,97.22222222222224,31.47222222222222,36.96030051339688,32.063405678594556,REASI,25.4,17.4,22.7,63.5,62.6,44.4,16.5,73.1,17.7,13.0,11.7,69.7,69.3,62.7,35.2,79.1,-7.699999999999999,-4.399999999999999,-11.0,6.200000000000003,6.699999999999996,18.300000000000004,18.700000000000003,6.0,-0.15232487748468154,3.847903313815549,0.5703835952811871,5.63406060975793,-0.506359033978085,-15.83047676233734,-10.845060722589462,-9.41157460007577,5.829844251247481,0.566575572721151,0.0712455080552352,0.7648288594628314,-0.035250268747658464,-0.9811127167645698,-1.3795299363120657,-0.8735945782892092,0.6482385399968331
Jammu And Kashmir,Samba,624,22,1,0.8318747636628395,0.0754608446279676,-1.2416733858761486,318898,65385,0.0529871874131462,-1.6545636570374378,0.8640038491863683,JAMMU AND KASHMIR,SAMBA,SAMBA,100.0,28.61111111111111,26.556185173465607,29.090965650199635,SAMBA,19.6,5.2,9.0,45.9,85.8,44.9,49.6,68.7,24.5,20.4,15.5,69.0,97.9,78.8,73.0,90.9,4.899999999999999,15.2,6.5,23.1,12.100000000000009,33.9,23.4,22.200000000000003,-0.13065542058569335,-4.87911109113265,-19.537079842520246,-9.055129986294812,-17.343914320888132,8.539169219339298,5.553893094557283,21.41846048491126,11.92844594396239,-0.7184133631693204,-2.440338731358249,-1.2292421433505147,-1.2073994930919465,0.5292252177540476,0.7064747706815274,1.9880893208634296,1.3263610569854787
Jammu And Kashmir,Shopian,625,13,1,-0.9575634504082475,-1.0859240919534996,-0.9891493247120844,266215,44411,0.1919677714995716,-0.274991758753608,-0.6557063628711323,JAMMU AND KASHMIR,SHOPIAN,SHOPIAN,94.44444444444444,38.47222222222222,8.226390916637675,39.06091702542693,SHOPIAN,22.8,8.5,11.1,58.4,92.1,57.2,43.8,69.9,22.0,32.8,33.5,57.1,98.3,86.5,66.1,92.2,-0.8000000000000007,24.299999999999997,22.4,-1.2999999999999972,6.200000000000003,29.299999999999997,22.299999999999997,22.299999999999997,-0.8104158666807989,-3.6075553812530172,-25.946458427130064,-26.275383849100624,8.64666844102468,3.7471134166952247,-7.4240682700243585,3.238778580679753,5.982898671322705,-0.5311861004714103,-3.2409217729405673,-3.566907290001478,0.6019392681186128,0.2322318322733836,-0.9443676425333768,0.3006276344383727,0.6652571376700719
Jammu And Kashmir,Srinagar,13,10,1,-0.07919585414078185,-1.4154289194202716,-1.3314194070223708,1236829,191678,0.1678761194286349,-0.5022085837236304,2.1384207188947735,JAMMU AND KASHMIR,SRINAGAR,SRINAGAR,91.66416666666666,34.44444444444444,23.89800828602371,35.02607347811804,SRINAGAR,26.9,24.8,23.2,51.4,99.2,66.6,97.0,85.5,33.0,18.6,15.8,77.0,99.2,86.8,98.4,90.9,6.100000000000001,-6.199999999999999,-7.399999999999999,25.6,0.0,20.200000000000003,1.4000000000000057,5.400000000000006,-0.5778643948140804,-10.947870588597368,3.534800942417765,1.7905120098300333,-18.58813569388696,-4.961934352592783,-10.421593034486289,1.4749010645002016,-8.140891459707653,-1.6119937386526892,0.44152512642395797,0.24306363619180957,-1.2940161718450058,-0.30752181164005377,-1.325663354303689,0.1369022324330284,-0.9052110771200007
Jammu And Kashmir,Udhampur,14,19,1,-0.5465707500057272,0.11132979411016462,-1.292312322484004,554985,99240,0.1962518955793272,-0.23506810079197474,-0.3028636307643687,JAMMU AND KASHMIR,UDHAMPUR,UDHAMPUR,94.44444444444444,24.22222222222222,17.87685878562607,24.732365671726026,UDHAMPUR,43.1,13.2,27.4,64.0,82.7,34.6,26.8,82.7,37.3,19.8,31.9,70.4,87.2,69.8,55.1,85.8,-5.800000000000004,6.600000000000001,4.5,6.400000000000006,4.5,35.199999999999996,28.3,3.0999999999999943,-0.14454641036351867,3.0404630370975703,-9.568471692088567,-8.291800712395174,1.199478417848316,-15.726370443435716,-9.40073255770933,12.047944018894867,15.15742005873851,0.44768590738650305,-1.1951792314063956,-1.1256194991531645,0.0835018904550622,-0.9746606032304446,-1.195806304672033,1.1183058119046017,1.6854007458077218
Jharkhand,Bokaro,322,355,20,-0.2502884790755212,-0.2540526289882165,-1.0310957192918542,2062330,394918,0.2417349129585848,0.18018262428753165,0.7082785280290307,JHARKHAND,BOKARO,BOKARO,99.8975,32.583333333333336,40.265117055343865,32.995474665925585,BOKARO,39.8,36.9,50.8,74.0,62.5,35.8,26.8,66.2,36.2,19.7,32.3,66.5,80.9,64.4,47.0,71.0,-3.5999999999999943,-17.2,-18.5,-7.5,18.400000000000006,28.60000000000001,20.2,4.799999999999997,0.811840993010231,-0.1124677810222714,14.907073646862843,14.141624621543984,16.733807244713063,-10.2904355651326,5.70516104485149,6.0363541799874945,8.241089139938815,-0.016560056801995075,1.862013642001707,1.9197384230326362,1.1649267870535864,-0.6377620425190107,0.7257165869491635,0.560302235103999,0.9163523692617623
Jharkhand,Chatra,323,347,20,-1.1824662223118965,0.196320755083835,0.8073424449134343,1042886,182271,0.3876220887929594,1.4162891540807665,-0.5850402682428992,JHARKHAND,CHATRA,CHATRA,99.89222222222222,32.361111111111114,44.830900469590595,32.95671046385067,CHATRA,49.6,30.6,51.3,60.6,55.7,14.6,10.8,42.0,42.2,17.2,39.8,62.6,71.5,48.1,20.4,71.7,-7.399999999999999,-13.400000000000002,-11.5,2.0,15.799999999999997,33.5,9.599999999999998,29.700000000000003,0.3533989241561677,1.9541306832315204,11.971915331369239,6.180014392887626,8.730552150958983,10.45363011244875,0.40586205348235715,-1.3798994668923967,-8.760159485261916,0.2877314268912904,1.4953887124982561,0.8389425827953968,0.6077788466001192,0.6478762196270202,0.051627083251435536,-0.12808406075341133,-0.9740694176607652
Jharkhand,Deoghar,324,350,20,-1.0324633415440785,-0.3448241122874376,0.15584972370951525,1492073,264347,0.3293015594537973,0.9384817991956836,0.42861565189123013,JHARKHAND,DEOGHAR,DEOGHAR,99.81861111111112,34.25,36.047213100528246,34.66885267445574,DEOGHAR,44.8,23.8,46.0,64.6,58.0,22.3,20.5,64.2,41.7,17.7,36.9,73.9,61.3,41.6,23.5,54.5,-3.0999999999999943,-6.100000000000001,-9.100000000000001,9.300000000000011,3.299999999999997,19.3,3.0,-9.700000000000003,-0.624403932145773,-2.7483204297935657,4.133843799388819,3.0154738001030674,-0.05935546816880155,-26.18007830425676,-11.398267845164606,-11.733934965047336,-12.145828794373484,-0.4046700487355779,0.516350407243478,0.40935331495696686,-0.0041320408330740455,-1.622541641405757,-1.4498998315201073,-1.0891590836862737,-1.3505325331858393
Jharkhand,Dhanbad,325,354,20,0.02006512066674685,-0.3399483264384469,-1.1438739020287116,2684487,507064,0.2491325852168789,0.24628054957900622,1.3328220559600628,JHARKHAND,DHANBAD,DHANBAD,99.76055555555556,32.861111111111114,40.52480795053068,33.373170013248625,DHANBAD,38.5,28.1,42.6,69.9,65.4,28.6,20.5,73.5,27.0,14.0,25.1,66.5,78.8,67.6,37.2,66.1,-11.5,-14.100000000000001,-17.5,-3.4000000000000057,13.399999999999991,38.99999999999999,16.700000000000003,-7.400000000000006,0.8279275479602851,7.706023229885161,11.887411725831424,12.995096193589326,13.249025022307514,-20.41871289495343,1.470942816306346,18.279242809103888,6.287836447947239,1.1346554652760612,1.4848335311100662,1.764096144641891,0.9223330904391513,-1.2654741346050067,0.1871091090777472,1.6967030589266763,0.6991641188156952
Jharkhand,Dumka,326,362,20,-1.1618895541667054,0.7400463316690814,0.651344501514237,1321442,275019,0.3277450083225048,0.9254439376356434,-0.4557945310049655,JHARKHAND,DUMKA,DUMKA,99.56972222222224,36.166666666666664,41.63718529550237,36.734524881021144,DUMKA,43.8,41.4,53.5,74.9,54.3,12.1,9.0,76.0,38.2,27.8,44.9,75.1,60.3,41.5,18.1,78.9,-5.599999999999994,-13.599999999999998,-8.600000000000001,0.19999999999998863,6.0,29.4,9.100000000000001,2.9000000000000057,-0.1307086246685138,1.097976089177159,10.569339984438916,2.797640422477027,8.30575219505724,-17.20447435541689,-9.389184715971862,-3.869716970324866,-7.785777491598395,0.16166893521626005,1.3201957476154975,0.37978223553440826,0.5782063266987996,-1.0662678596962993,-1.1943373785143907,-0.35919215523854336,-0.8657248489638422
Jharkhand,East Singhbum,327,357,20,0.26185384494282765,0.03342961702349051,-0.9463135869440873,2293919,476931,0.191133063523645,-0.2827870842212677,0.587756375507343,JHARKHAND,EAST SINGHBUM,EAST SINGHBUM,99.90083333333332,29.305555555555557,46.62354165076557,29.74847219504372,EAST SINGHBUM,39.3,40.6,49.8,66.5,81.7,43.4,40.4,68.9,35.9,29.4,41.6,67.4,94.0,70.2,57.6,88.8,-3.3999999999999986,-11.200000000000003,-8.199999999999996,0.9000000000000057,12.299999999999997,26.800000000000004,17.200000000000003,19.89999999999999,0.5402076309200942,1.3162848772116331,8.531241700227271,4.975512934498921,8.150273344504386,5.168707686744327,2.0792075716903753,7.598560482069377,4.760062947962416,0.19381330489587242,1.0656208458713852,0.675430412719482,0.567382640541751,0.32033683614434016,0.2644825291737712,0.7053082530828588,0.5292862249312926
Jharkhand,Garhwa,328,346,20,-1.3171968520037114,0.31769531366994425,0.8168527698594018,1322784,254697,0.3346927893180979,0.9835216800421176,-0.7499236081312326,JHARKHAND,GARHWA,GARHWA,99.51944444444445,35.5,43.364887701057626,36.057956588447446,GARHWA,45.6,31.3,50.7,65.4,57.8,10.8,5.7,54.2,47.7,18.9,40.6,62.5,84.0,54.1,24.7,77.2,2.1000000000000014,-12.400000000000002,-10.100000000000001,-2.9000000000000057,26.200000000000003,43.3,19.0,23.0,0.5022919870760185,-7.162186432433771,10.06933956388636,4.492441948840227,11.686099856752275,2.6789428429954043,10.868124143859754,8.56477806611342,0.4344031450612533,-1.0545794810701783,1.2577416653368216,0.6098530864193308,0.8135297939215167,0.16603068436961918,1.3824636847612441,0.7949938241733518,0.04830263869644253
Jharkhand,Giridih,329,349,20,-1.2592368625100876,-0.42558428874620297,-0.14024529432077243,2445474,396521,0.2997983101672045,0.688721683777462,-0.18774520574744513,JHARKHAND,GIRIDIH,GIRIDIH,99.7575,34.02777777777778,47.49219410499113,34.60305844032258,GIRIDIH,45.8,23.6,40.6,74.4,63.3,18.3,14.6,47.6,31.9,27.8,34.3,62.8,70.7,59.2,32.4,70.6,-13.899999999999999,4.199999999999999,-6.300000000000004,-11.600000000000009,7.400000000000006,40.900000000000006,17.799999999999997,22.999999999999993,0.2837659894905793,8.282436363568232,-6.182505875642006,0.6425944409266275,20.029200364236413,4.541687791458919,-8.127008157555128,9.568183613626879,1.8477048305075385,1.2195280763335994,-0.7722448117524245,0.08723278065199667,1.3943361296296881,0.2814765287660757,-1.033784073024786,0.8881312303334238,0.2054520549870617
Jharkhand,Godda,330,351,20,-1.5549798515382454,-0.11386868957376393,1.113181820024124,1313551,253648,0.2992557598442874,0.6840758163991463,0.05764731511979554,JHARKHAND,GODDA,GODDA,99.93805555555556,36.22222222222222,38.012765503260745,36.77168157954224,GODDA,54.0,24.8,46.0,80.7,57.5,17.1,6.0,60.1,39.4,24.5,40.7,75.1,70.2,54.9,19.7,63.9,-14.600000000000001,-0.3000000000000007,-5.299999999999997,-5.6000000000000085,12.700000000000003,37.8,13.7,3.799999999999997,-0.002676127581244664,8.378980440150254,-2.9448102959996367,-2.1084364205675836,11.949589043903522,-14.749802851868452,-2.1860101388002136,2.2975872960172126,-4.083280024899963,1.2337434843158894,-0.36783053965875795,-0.2862221645254693,0.8318726377061217,-0.914136659621476,-0.2780681920272865,0.21326503696104604,-0.45403262380002474
Jharkhand,Gumla,331,366,20,-0.6896219064398645,1.7575361276638624,-0.6393180393395356,1025213,188988,0.2824733937053186,0.5394017394222822,-0.9113018194002276,JHARKHAND,GUMLA,GUMLA,99.14888888888888,37.05555555555556,39.71606035155597,37.52412513651738,GUMLA,45.8,31.7,47.7,73.8,69.3,16.3,10.6,58.8,40.2,20.1,38.7,65.8,83.8,50.1,19.1,85.3,-5.599999999999994,-11.599999999999998,-9.0,-8.0,14.5,33.8,8.500000000000002,26.5,0.43071824464762404,3.79066832116449,7.753183383946876,4.977221648626517,16.845817151236176,4.17776716717843,-1.6792277954035981,6.436854630181397,-5.144380127531804,0.5581481393642537,0.9684350914096527,0.6756623722186563,1.1727243754096592,0.2589221131451926,-0.21360369230772347,0.5974772070676665,-0.5720196491263647
