pc11_state_id,pc11_district_id,poverty_rate,poverty_log
12.0,260,0.22499387929767595,0.2029358474925147
13.0,261,0.5095850731583418,0.41183482707839275
13.0,262,0.1458389333012911,0.1361370615574006
13.0,263,0.27262004063860723,0.24107779948338717
13.0,264,0.31067100043188045,0.2705392201463493
13.0,265,0.1127121159040744,0.10680038286500064
13.0,266,0.22429210667550115,0.20236280486262365
13.0,267,0.415448719367954,0.3474465969855969
13.0,268,0.23020868586106885,0.2071838182948179
13.0,269,0.4728867985452698,0.38722428357365485
13.0,270,0.19764728150102626,0.18035903355523628
13.0,271,0.3032171068075401,0.2648359049902153
14.0,272,0.4532487419978901,0.37380156195153047
14.0,273,0.5755335184370319,0.45459395678230624
14.0,274,0.4585069520996841,0.37741327692359256
14.0,275,0.21222404439797454,0.19245672567736183
14.0,276,0.2044570750307853,0.18602890526947224
14.0,277,0.1292860328088144,0.12158560366322341
14.0,278,0.17418765737940634,0.1605765530779741
14.0,279,0.4703773646387154,0.38551907848468886
14.0,280,0.2794576673752219,0.2464362907833281
15.0,281,0.23826016469687486,0.2137073013738777
15.0,282,0.2490382397378694,0.22237384695809395
15.0,283,0.20265297713951355,0.1845299308229561
15.0,284,0.1938579460125698,0.17719003470373662
15.0,285,0.17200714450481053,0.158717787130106
15.0,286,0.21165237268599207,0.19198502528987257
15.0,287,0.2314766139588027,0.2082139485149158
15.0,288,0.234324974646297,0.21052424141729123
16.0,289,0.363310177708501,0.3099156966764696
16.0,290,0.3209494354697616,0.27835074734336457
16.0,291,0.4701270043043458,0.3853487945445466
16.0,292,0.4340864543915459,0.3605280293360948
17.0,293,0.3601439495633323,0.3075905394139017
17.0,294,0.4341268277136441,0.36055618158150327
17.0,295,0.4620826815317352,0.37986191344376286
17.0,296,0.4496047480682541,0.37129093173461186
17.0,297,0.3965950013814218,0.33403713228936854
17.0,298,0.347956188183809,0.29858951061461236
17.0,299,0.2453276380528779,0.2193986583900187
18.0,300,0.25026172778340927,0.2233529116235381
18.0,301,0.392940429076345,0.33141692940107775
18.0,302,0.3819181732228438,0.32347251463658466
18.0,303,0.3251449930017747,0.2815218821318889
18.0,304,0.2960142782558931,0.25929361504215137
18.0,305,0.29638826121871575,0.25958213733737545
18.0,306,0.2471815522794822,0.22088624734309092
18.0,307,0.2719970894066279,0.24058817671297592
18.0,308,0.25536706132831705,0.22742800896612925
18.0,309,0.2625924762483808,0.2331671279984054
18.0,310,0.24802200860156792,0.22155990488914962
18.0,311,0.18160013405561962,0.1668695656876498
18.0,312,0.1968474008806816,0.17969093380460183
18.0,313,0.20217560082592906,0.18413291598021106
18.0,314,0.30330768125902496,0.26490540323702727
18.0,315,0.3089773325877111,0.2692461701909009
18.0,316,0.3897553527732954,0.32912772645279964
18.0,317,0.4378199110909294,0.36312801577535647
18.0,318,0.3921192931474686,0.33082725734046275
18.0,319,0.3015395651714309,0.2635478446611338
18.0,320,0.23537796640357433,0.21137696892842753
18.0,321,0.22605945483362555,0.2038053313085074
18.0,322,0.1439608496173577,0.13449667000955817
18.0,323,0.22759621170718375,0.2050579578244888
18.0,324,0.3523916546177738,0.3018746210382434
18.0,325,0.310100792401862,0.2701040750180515
18.0,326,0.25422980272387086,0.22652168118210572
19.0,327,0.2398145367823733,0.21496180131968046
19.0,328,0.28893679569120123,0.25381768915610636
19.0,329,0.2620483051869572,0.23273604007979748
19.0,330,0.39070589337794404,0.3298114551995999
19.0,331,0.24707364570808077,0.22079972326042627
19.0,332,0.4935115785731758,0.40113011128754855
19.0,333,0.3351914651184778,0.2890747011330132
19.0,334,0.334636771374911,0.2886591734642545
19.0,335,0.3651652611489552,0.31127549174728397
19.0,336,0.25276046869202334,0.22534949139194754
19.0,337,0.23664458327732124,0.21240173060364265
19.0,338,0.18489469992443425,0.1696539098154754
19.0,339,0.3275948961087656,0.28336895640673365
19.0,340,0.42125689426781343,0.35154161691890917
19.0,341,0.3307430468575346,0.28573746807683115
19.0,343,0.4362278344091143,0.3620201171002868
19.0,344,0.2650496777294766,0.23511139234079323
19.0,345,0.2734442719604633,0.24172525473152873
20.0,346,0.3346927893180979,0.2887011450094845
20.0,347,0.38762208879295945,0.32759155469024404
20.0,348,0.3108834622123669,0.27070130854388524
20.0,349,0.29979831016720454,0.26220910640587425
20.0,350,0.32930155945379735,0.2846536610298221
20.0,351,0.29925575984428743,0.26179160810365887
20.0,352,0.3425881239627474,0.29459918693203446
20.0,353,0.4308234244108568,0.3582500998166982
20.0,354,0.24913258521687898,0.2224493786055794
20.0,355,0.2417349129585848,0.21650952510955607
20.0,356,0.30342621820800925,0.2649963499570513
20.0,357,0.19113306352364504,0.1749050083336926
20.0,358,0.341972547432851,0.2941405818818716
20.0,359,0.42523127823650464,0.3543341010681552
20.0,360,0.2075880285144499,0.18862500534865048
20.0,361,0.2105663994328258,0.19108834878944306
20.0,362,0.3277450083225048,0.2834820208122726
20.0,363,0.3382207305831785,0.29134091864038564
20.0,364,0.22981673177638515,0.20686515972715414
20.0,365,0.32808062195100274,0.283734758511961
20.0,366,0.28247339370531865,0.24879055219871926
20.0,367,0.29603615265256933,0.25931049310626303
20.0,368,0.27829587471421724,0.2455278430210346
20.0,369,0.21208128047514116,0.19233894849679495
21.0,370,0.2992520852151498,0.2617887798427055
21.0,371,0.28188504171821266,0.24833168343115364
21.0,372,0.29405208956876994,0.25777844995844096
21.0,373,0.3791079585896,0.3214368833390194
21.0,374,0.502098581239245,0.40686318450324777
21.0,375,0.37484308959371987,0.31833960794762045
21.0,376,0.3037505001197705,0.2652451109337461
21.0,377,0.2901805161831756,0.25478214360930584
21.0,378,0.36676395501258596,0.31244586910308214
21.0,379,0.339311008718466,0.29215530913260124
21.0,380,0.2575310190969055,0.22915028996140616
21.0,381,0.3657224794106734,0.31168357755848397
21.0,382,0.4158713722868677,0.3477451523649755
21.0,383,0.34599136428282506,0.29713081536452884
21.0,384,0.31644933393376495,0.27493821378543654
21.0,385,0.26289145596832014,0.23340389824075153
21.0,386,0.24536502385908215,0.21942867879902278
21.0,387,0.2849094568956356,0.25068825430483416
21.0,388,0.23011514186707333,0.20710777627710758
21.0,389,0.38262771840193477,0.32398583235492723
21.0,390,0.40207836433307187,0.33795568172443763
21.0,391,0.4793756555073239,0.391620144383486
21.0,392,0.31515208653481064,0.27395231410173737
21.0,393,0.3255763221549422,0.2818473249873925
21.0,394,0.4749101242079049,0.38859705519490484
21.0,395,0.3594447025288042,0.30707630940386044
21.0,396,0.3666245266199541,0.3123438503862479
21.0,397,0.38197875295781253,0.32351635110125493
21.0,398,0.3385317743560513,0.2915733224757786
21.0,399,0.38059798640142173,0.3225167287908984
22.0,400,0.31728183200575405,0.27557039531594446
22.0,401,0.3502946584989161,0.30032283418863004
22.0,402,0.39708714368685927,0.3343894574895687
22.0,403,0.31881544635420234,0.27673394457800027
22.0,404,0.35518723939244,0.3039396288385886
22.0,405,0.38731655062047177,0.3273713421281479
22.0,406,0.3538156032247338,0.30292697852804534
22.0,407,0.3877571051656721,0.32768885049264324
22.0,408,0.33480959023547296,0.28878865264262554
22.0,409,0.2637305341179603,0.23406808796424713
22.0,410,0.298960414059994,0.261564263059369
22.0,411,0.3405751402058207,0.29309873098775974
22.0,412,0.2921600212053552,0.25631525311306214
22.0,413,0.31914448412779123,0.2769834083939538
22.0,414,0.32247187783351833,0.2795026201261311
22.0,415,0.4349844858374679,0.36115403789005374
22.0,416,0.3382358732072317,0.2913522340669327
22.0,417,0.4096909385377659,0.343370487837477
23.0,418,0.29044468932935413,0.2549868793815032
23.0,419,0.19597682577625955,0.1789632788994598
23.0,420,0.18619567095408307,0.17075127090822817
23.0,421,0.16349458614614065,0.15142805067344106
23.0,422,0.20163957665106264,0.18368693811238393
23.0,423,0.20707966960262159,0.1882039462358497
23.0,424,0.2894601247885089,0.25422362285881694
23.0,425,0.29896656258696563,0.26156899646952786
23.0,426,0.3141532197464309,0.2731925188554064
23.0,427,0.30962150004152245,0.26973816419836666
23.0,428,0.31471672265408257,0.27362122238858116
23.0,429,0.29564451406003867,0.25900826559764906
23.0,430,0.26784689338193446,0.23732010218036761
23.0,431,0.3609368216723881,0.30817330207194277
23.0,432,0.19153044962092325,0.1752385729337887
23.0,433,0.1997185448211718,0.18208698330138717
23.0,434,0.26428745494346784,0.23450868675502054
23.0,435,0.1996583288486597,0.1820367902923726
23.0,436,0.25516940980378744,0.2272705513651657
23.0,437,0.25769515360689793,0.22928080268587336
23.0,438,0.2934253001732585,0.25729397082037675
