pc11_state_id,pc11_district_id,night_lights_log
8,107,0.5779418127358744
8,108,0.49010116685015304
8,109,0.8870162250898886
8,110,1.1319845177735708
8,111,0.5335227124632045
8,112,0.36205485557355493
8,113,0.5013437967561788
8,114,0.0874319276053494
8,115,0.20901233106509934
8,116,0.18839883874096913
8,117,0.42312208333188595
8,118,0.36555549968177786
8,119,0.6445247132809525
8,120,0.3144769193045153
8,121,0.45306565074671973
8,122,0.5029639579331915
8,123,0.6321605532976656
8,124,0.3491218260633888
8,125,0.4178620607318529
8,126,0.5869714246009026
8,127,0.8538277472343999
8,128,0.571586381970426
8,129,0.5387659935413882
8,130,0.4630198846928567
8,131,0.284201930216925
11,241,0.008633705751335947
11,242,0.06238068567473549
11,243,0.26719906518957676
11,244,0.3253921459263703
33,602,1.6893746323942356
33,603,3.3867412884529147
33,604,1.4185627252208861
33,605,0.7881419297818503
33,606,0.5639370838405386
33,607,0.6435803255782808
33,608,0.9233460965234651
33,609,0.7974721764865523
33,610,0.598352702416166
33,611,0.299651569962851
33,612,0.5224866068695242
33,613,0.6784113384468292
33,614,0.846798302380124
33,615,0.6353211008811323
33,616,0.7542448195257887
33,617,0.9151511049443012
33,618,0.7962465452272548
33,619,0.70615400103373
33,620,0.8395222463545412
33,621,0.555360513807624
33,622,0.44502477973062876
33,623,0.8342017616777513
33,624,0.4072876235778897
33,625,0.6239373437350277
33,626,0.4160145357345333
33,627,0.6806351725112474
33,628,0.647588553631838
33,629,0.883133816875106
33,630,0.4985413707527633
33,631,0.7287200248329714
33,632,1.0752411068853274
33,633,0.8502231052133661
16,289,0.8589357501787469
16,290,0.4827220173795588
16,291,0.24714553102987658
16,292,0.40743262899060706
9,132,0.961079301668029
9,133,0.9037417264641454
9,134,0.6425252815437741
9,135,0.9783590725742963
9,136,0.8690652032549984
9,137,0.8607765716919907
9,138,1.310186564952142
9,139,1.0065296365190504
9,140,1.9484969550654279
9,141,2.4694893986641864
9,142,1.0249283130613946
9,143,0.9718019799416938
9,144,0.9181574224759091
9,145,1.1200824274969698
9,146,1.2178381231778477
9,147,1.0561864285290201
9,148,0.8172113203489986
9,149,0.6395707662716202
9,150,1.0032784999655728
9,151,0.373316803955013
9,152,0.686833793656733
9,153,0.52201397026628
9,154,0.6075219913094956
9,155,0.5330240301762862
9,156,0.6337568851746831
9,157,2.0636809223445622
9,158,0.7470230437079269
9,159,0.6592381106993637
9,160,0.7722489537553534
9,161,0.9780734091363115
9,162,0.9744796874391103
9,163,0.7092994883884408
9,164,1.4607820953658783
9,165,0.5780522665236181
9,166,0.797325213226469
9,167,0.41227685208801174
9,168,0.46183861752984334
9,169,0.5325753259915392
9,170,0.4528867705152212
9,171,0.3961951703379552
9,172,0.6737245160044599
9,173,0.7887798844590651
9,174,0.7605139842348801
9,175,1.2215105321514064
9,176,0.6863284084599572
9,177,0.8594936624781567
9,178,0.8050677255830033
9,179,0.8514202956200638
9,180,0.5422164698201127
9,181,0.44732237279742554
9,182,0.4462697290212157
9,183,0.6928465678783894
9,184,0.5639011372149769
9,185,0.6870971007987462
9,186,0.6328559052081917
9,187,0.5766361184628972
9,188,1.1926596589382823
9,189,0.7330743618332589
9,190,0.9501235430865653
9,191,0.9292492701462772
9,192,1.0726838937095957
9,193,0.9881429952774575
9,194,0.9715338112366582
9,195,0.9233164681050321
9,196,0.903607563494974
9,197,1.6683011450202665
9,198,1.2659041278204264
9,199,0.787525511894068
9,200,0.5377282835855025
9,201,0.7833619681381366
9,202,0.6166831120189705
5,56,0.05257246661598312
5,57,0.08689712814073465
5,58,0.2078788419842161
5,59,0.30969923223085405
5,60,1.0946803277955035
5,61,0.18227733843288804
5,62,0.07100979431084119
5,63,0.07481732873362447
5,64,0.13562398962700425
5,65,0.15313265156845257
5,66,0.4357123289949076
5,67,1.242238701589144
5,68,1.2933478491524326
19,327,0.5105441011085684
19,328,0.507026182329078
19,329,0.4419392794138293
19,330,0.6917189322942986
19,331,0.5130251802440895
19,332,0.6382233073927265
19,333,0.7489469858373643
19,334,0.7724070336208878
19,335,1.1571341003248723
19,336,0.8501173161592823
19,337,1.430770177518182
19,338,1.0709941015899493
19,339,0.5013086393696391
19,340,0.37010839756242864
19,341,1.5608307247241417
19,342,3.7807339594774327
19,343,0.8092492104111769
19,344,0.5765132916377683
19,345,1.0112126397028849
12,245,0.035217985820089455
