pc11_state_id,pc11_district_id,female_literacy_pct,scst_pct,agri_worker_pct,total_population,total_households
10,238,38.3971641789277,21.667854840221427,40.33393809840306,1760405,307082
10,239,45.294600458376486,19.928588757083585,43.36525090388971,1125313,181740
10,240,44.7825081666894,20.247616085200253,54.65503450585019,700843,118222
11,241,62.54807945624111,67.9425289986044,5.89567843866171,43709,8873
11,242,62.607066785503875,46.72701286326822,7.777452415812592,136435,28023
11,243,67.51781134226276,32.30847803881512,2.8606232071987114,146850,30543
11,244,70.3619344537688,33.05593071516981,4.616506690197915,283583,61567
12,245,40.10851819840584,69.65404085879504,2.4314367580843226,49977,10062
12,246,50.079381879762906,55.24914529405458,2.3509438305709023,83947,18159
12,247,42.21470625078291,92.0066082094294,1.6333001511632195,78690,14508
12,248,63.22619033996636,66.38387522441144,1.8003401294055552,176573,35730
12,249,49.10290237467018,93.85845077173809,2.4069681533615896,83448,15869
12,250,51.692973052896164,82.63979193758128,1.4348837209302325,112274,21231
12,251,57.77424742352031,70.53339246477312,7.743165167669306,99214,19107
12,252,44.95517718548824,80.60022650056625,4.20683007435968,35320,7324
12,253,40.892000336709785,36.348548837585845,4.871466561607407,148226,29521
12,254,34.32160526751393,87.85175262335343,2.144051330712575,111975,20611
12,255,59.696020589020804,87.81283873298807,3.6437425559133616,83030,15249
12,256,34.963000983788874,98.57509014292542,3.9471524700475955,92076,15037
12,257,50.752089136490255,71.22688655672164,2.01980198019802,8004,1952
12,258,52.87585968417413,48.02884615384615,12.905340662665793,54080,11600
12,259,49.89856844831307,32.53365905878155,10.11545888008827,145726,30005
12,260,35.89026915113872,77.72003590494639,0.8959412780656304,21167,4612
13,261,44.042967925945305,95.21497642451851,3.7597279507720445,250260,41978
13,262,81.27338821768416,91.68079662114252,6.000296128124768,194622,42690
13,263,71.00517687661777,97.01897596567134,3.5701267668381194,140757,27835
13,264,74.32121997116255,94.1554498836741,3.7394508124448924,166343,31891
13,265,70.49780340320918,59.12948673612962,3.682636198695631,378811,78605
13,266,60.203326011923444,96.16198949932077,2.05986330426585,163418,36639
13,267,56.89445717967949,97.1108262629962,1.285399494001469,196596,36742
13,268,57.209573847051956,96.29783693843595,1.3273491214667685,50484,11985
13,269,51.2992757228949,96.5204583536025,1.7034456058846303,74004,14771
13,270,70.10509835531926,83.86121766646268,0.9164252374054401,267988,54391
13,271,60.69662674431381,88.47183860364002,3.37026398577486,95219,18475
14,272,50.23832632373557,87.699416464224,2.7131511643559025,479148,83411
14,273,55.0717633274751,95.73198910779162,1.8274710159166832,140651,25039
14,274,67.92784670750723,93.10104580456185,4.327292573987235,274143,49089
14,275,58.1872750111704,10.699286854620281,6.208863823717991,237399,46580
14,276,55.217368672600706,10.043631919046446,9.106784183229907,422168,85965
14,277,70.9828933056462,7.855526726281487,3.038389484907445,517992,111156
14,278,65.79891226376951,9.536233345684074,6.466083677920505,456113,92124
14,279,66.8469982078853,94.48689659670214,2.276888547634517,183998,35694
14,280,56.38981078401793,89.34541066152502,5.17552508697189,144182,28801
15,281,65.51906779661016,95.0986522162012,5.424899820367555,86364,17731
15,282,77.36432975120013,87.77678518253826,11.250294642556486,83955,17270
15,283,85.08199901511647,93.47004439070817,5.3999075358298665,400309,82524
15,284,79.16031880943599,98.20112131695097,6.96277607275329,125745,25520
15,285,83.76862182883501,96.89545251551503,3.371539647429452,64937,12622
15,286,72.07685549486229,95.21954060014372,10.683243835969877,161428,33058
15,287,46.10699013875556,95.42470354725431,3.841709994222992,117894,22984
15,288,72.80914939242315,96.73171421501043,1.3066557778685177,56574,11144
16,289,75.42806367871859,44.620768262176384,16.79098355964731,1725739,410565
16,290,69.0216287748829,55.36557606669399,25.714142004279246,876001,208127
16,291,67.81899545964308,71.99217407397616,19.336960437469404,378230,84509
16,292,71.75764541011532,42.42312453256517,14.212944305633915,693947,152355
17,293,51.78546808217289,75.05452431325791,10.904013887487988,643291,123352
17,294,57.20321135461472,96.15371307605443,9.595406023637057,317917,58328
17,295,53.58134289514776,94.53538859302768,7.242753340104696,142334,24527
17,296,59.74882210955699,97.8626248823218,16.68322162216305,383461,64906
17,297,59.28476988971491,89.1172152681193,15.64346629986245,258840,46872
17,298,70.033455932828,80.73401604509868,10.520208857087605,825922,164046
17,299,50.37040017300429,95.51836891709944,16.814775305784828,395124,66028
18,300,49.30141834988727,34.74471956011552,11.662123187546916,887142,181081
18,301,43.17696891981375,3.936215729267239,21.27216345411269,1949258,414674
18,302,52.39032433404528,27.44184339549467,14.081223533651679,1008183,198454
18,303,48.15041530670757,7.242702326729342,12.955196573922581,1693622,337929
18,304,53.14759586381518,26.594096862097526,15.3348303240244,957423,184602
18,305,56.97198437734715,13.51042295259384,14.646261937188518,2823768,559340
18,306,51.90851792054082,17.73999407518281,9.135718443558858,1924110,392919
18,307,60.089021061032696,31.787183450928236,5.697396775683959,1042137,204307
18,308,55.32273861994004,53.89407010011179,2.37927335571403,686133,129869
18,309,53.24595722080352,9.018102624462603,4.749773274693555,1327929,268598
18,310,60.49690645190575,12.195033683043876,5.564904736246703,1326335,276867
18,311,65.63112947952598,7.939359715042787,4.391910957830381,1151050,248367
18,312,67.71749422449487,20.932455395072218,5.958037414915765,1092256,236262
